Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime,FraudFound_P
7,2,6,1,7,2,3,1,27,0,13,1,3,7,400,1,4,4,0,5,33,0,0,0,0,0,1,1994,3,0,15179,0,0.5110531838555233,0.5110531838555233,0,3,1,361,1
3,2,6,0,3,3,1,1,58,0,11,1,1,9,400,1,4,4,2,6,58,0,0,0,2,0,1,1994,1,0,15179,1,0.23791480892613012,0.23791480892613012,0,1,1,364,1
8,1,4,1,8,2,4,1,36,0,16,1,5,14,400,1,4,4,0,5,36,0,0,0,1,0,1,1994,2,0,15179,0,0.6484743367446665,0.6484743367446665,0,5,1,371,1
5,3,4,1,6,3,1,1,39,1,11,1,1,6,500,2,4,4,2,6,38,0,0,0,0,3,1,1994,1,1,15179,1,0.2527903634605609,0.2527903634605609,0,2,1,384,1
7,1,6,0,7,2,4,0,41,0,13,1,0,5,400,3,4,4,0,5,38,0,0,0,0,0,1,1996,3,0,15179,1,0.15188732346572587,0.15188732346572587,0,0,1,370,1
7,3,2,1,7,3,4,1,40,0,13,1,1,5,400,4,4,4,1,4,38,0,0,0,1,0,1,1996,3,0,15179,1,0.32473348466326035,0.32473348466326035,0,4,1,368,1
5,2,4,1,5,3,4,1,43,0,11,1,2,11,700,3,4,4,0,6,38,0,0,0,0,0,1,1995,1,1,15179,1,0.3226912965086205,0.3226912965086205,0,7,1,371,1
6,1,2,1,6,3,1,1,30,0,11,1,0,14,400,1,4,4,0,5,33,0,0,0,1,0,1,1995,1,0,15179,0,0.2155628027906849,0.2155628027906849,0,0,1,375,1
2,2,3,1,3,2,3,0,41,0,12,1,1,9,400,2,4,4,1,6,38,0,0,0,0,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,373,1
5,2,5,1,5,3,2,1,34,0,11,1,1,11,400,3,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,369,1
6,3,4,1,7,4,3,0,30,0,11,1,1,13,400,4,4,4,2,5,34,0,0,1,3,0,2,1995,1,0,241,1,0.3339650064159606,0.3339650064159606,0,5,1,390,1
9,4,5,1,9,2,1,1,30,0,12,1,0,1,400,1,4,4,0,5,33,0,0,0,0,0,1,1995,2,0,15179,0,0.15786598076279007,0.15786598076279007,0,0,1,369,1
5,3,2,1,5,1,2,1,31,0,33,3,5,4,400,2,4,4,0,4,33,0,0,0,0,1,1,1995,3,0,15179,1,0.7488287160283241,0.6931471805599453,0,12,1,369,1
10,3,7,1,10,4,4,1,43,1,12,1,1,11,500,1,4,4,0,5,38,0,0,0,0,3,1,1995,2,1,15179,1,0.27317438877320754,0.27317438877320754,0,1,1,369,1
8,1,5,0,8,2,2,1,33,0,13,1,0,5,400,3,4,4,0,6,33,0,0,0,0,0,1,1994,3,0,15179,1,0.16771147442847728,0.16771147442847728,0,0,1,369,1
11,2,3,0,11,3,3,1,67,0,11,1,2,9,400,3,4,4,2,6,70,0,0,0,4,0,1,1994,1,0,15179,1,0.32505124841927874,0.32505124841927874,0,6,1,370,1
11,3,2,0,12,3,2,1,22,0,11,1,1,5,400,3,4,4,2,3,28,0,0,0,2,0,1,1995,1,0,15179,0,0.38858832894885953,0.38858832894885953,0,3,1,371,1
8,2,5,1,8,2,2,0,41,1,11,1,1,2,500,3,4,4,0,5,38,0,0,0,1,3,1,1994,1,1,15179,1,0.2605470465303312,0.2605470465303312,0,3,1,367,1
5,2,1,1,6,3,3,1,29,0,26,2,5,4,400,3,4,4,0,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.6576357953614134,0.6576357953614134,0,15,1,392,1
1,2,6,1,1,2,4,1,51,0,12,1,1,8,400,2,4,4,0,6,45,0,0,0,0,0,1,1994,2,0,15179,1,0.24374893811395426,0.24374893811395426,0,2,1,367,1
1,4,4,1,1,1,2,1,58,0,13,1,1,15,400,2,4,4,2,7,58,0,0,0,5,1,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,364,1
2,2,1,1,2,3,2,1,19,0,13,1,5,5,400,3,4,4,1,0,16,0,0,0,0,1,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,15,1,368,1
10,1,5,1,10,3,2,1,27,0,11,1,2,11,400,3,4,4,1,5,33,0,0,0,1,0,1,1996,1,0,15179,0,0.3889239651599268,0.3889239651599268,0,6,1,374,1
10,3,4,0,10,3,1,1,42,0,11,1,0,7,400,1,4,4,0,7,38,0,0,0,3,0,1,1994,1,0,15179,1,0.15180405874821423,0.15180405874821423,0,1,1,361,1
12,4,5,0,1,2,2,1,44,0,13,1,0,7,400,2,4,4,1,6,41,0,0,0,0,0,1,1994,3,0,15179,1,0.1259521186316745,0.1259521186316745,0,0,1,15,1
9,2,3,1,9,2,5,0,35,0,12,1,1,14,400,1,4,4,0,6,34,0,0,0,2,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,366,1
5,3,2,1,7,1,2,1,62,0,12,1,1,9,400,2,4,4,1,6,58,0,0,0,1,1,1,1994,2,0,15179,1,0.29696752133459553,0.29696752133459553,0,3,1,397,1
9,1,5,1,9,2,1,1,32,0,13,1,0,5,400,3,4,4,0,5,33,0,0,0,0,0,1,1994,3,0,15179,0,0.1376216929967785,0.1376216929967785,0,0,1,369,1
5,2,1,0,8,2,4,1,26,0,11,1,1,7,400,1,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.29220017171316875,0.29220017171316875,0,1,1,451,1
7,2,1,1,10,2,3,1,26,0,12,1,1,9,400,1,4,4,1,5,33,0,0,0,2,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,459,1
5,1,4,1,5,1,2,1,19,0,12,1,5,2,400,2,4,4,0,0,16,0,0,0,0,0,1,1994,2,0,15179,0,1.9459101490553132,0.6931471805599453,0,13,1,371,1
2,2,5,1,2,2,3,1,49,0,11,1,1,8,400,2,4,4,1,7,45,0,0,0,0,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,362,1
10,2,2,1,10,2,2,1,48,0,13,1,1,6,400,3,4,4,1,7,45,0,0,0,0,0,1,1995,3,0,15179,1,0.25699122359772786,0.25699122359772786,0,4,1,364,1
12,4,4,1,1,2,2,1,26,0,13,1,0,12,400,4,2,4,0,3,33,0,0,0,1,0,1,1994,3,0,15179,1,0.24942133299729463,0.24942133299729463,0,1,2,14,1
3,2,3,1,3,2,2,0,46,0,11,1,5,11,400,3,4,4,2,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.5839316521543378,0.5839316521543378,0,15,1,363,1
9,2,2,1,9,5,3,1,37,0,33,3,5,13,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,3,0,15179,0,0.6190392084062234,0.6190392084062234,0,5,1,383,1
8,5,5,0,9,1,2,0,34,0,11,1,1,12,400,1,4,4,0,5,33,0,0,0,1,1,1,1995,1,0,15179,0,0.32168885818490556,0.32168885818490556,0,1,1,368,1
2,1,1,1,2,1,2,1,32,0,11,1,0,5,400,2,4,4,2,5,33,0,0,0,5,0,1,1994,1,0,15179,0,0.22053632121069366,0.22053632121069366,0,0,1,366,1
12,4,3,0,1,1,2,1,40,0,11,1,1,1,400,2,4,4,0,6,38,0,0,0,2,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,13,1
11,2,5,1,11,3,1,1,41,1,11,1,1,3,500,4,4,4,1,6,38,0,0,0,0,3,1,1994,1,1,15179,1,0.28462059006227475,0.28462059006227475,0,5,1,368,1
9,1,5,1,9,2,5,1,43,0,11,1,2,9,400,2,4,4,1,6,38,0,0,0,0,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,5,1,372,1
4,2,2,1,4,2,1,0,24,0,13,1,0,1,400,3,4,4,1,4,28,0,0,0,0,0,2,1994,3,0,15179,0,0.317028319413175,0.317028319413175,0,3,1,371,1
1,3,1,0,1,3,2,1,29,0,11,1,2,12,400,1,4,4,2,4,32,0,0,0,5,0,1,1994,1,0,15179,1,0.4098120539032474,0.4098120539032474,0,3,1,373,1
2,2,2,0,2,2,2,1,41,0,12,1,2,12,400,3,4,4,1,6,38,0,0,0,1,0,1,1994,2,0,15179,1,0.37120530601922097,0.37120530601922097,0,8,1,365,1
9,3,1,1,9,2,5,1,40,0,13,1,2,6,400,3,4,4,1,4,38,0,0,0,0,0,1,1995,3,0,15179,0,0.4282953621289691,0.4282953621289691,0,6,1,369,1
3,4,2,1,4,1,3,1,36,0,28,2,5,3,400,4,4,4,1,5,35,0,0,0,0,0,1,1994,2,0,15179,1,0.64881532253883,0.64881532253883,0,20,1,367,1
6,3,1,1,6,4,1,1,44,0,12,1,1,13,400,2,4,4,2,5,38,0,0,0,0,0,1,1994,2,0,15179,1,0.2939617420787556,0.2939617420787556,0,3,1,372,1
7,3,2,0,7,3,2,1,31,0,11,1,5,2,400,4,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.6931471805599453,0.6931471805599453,0,20,1,365,1
6,2,1,1,7,1,1,1,40,0,13,1,1,7,400,2,4,4,2,6,38,0,0,0,1,0,1,1994,3,0,15179,1,0.22964623852006724,0.22964623852006724,0,2,1,380,1
4,2,1,0,4,3,4,0,51,0,13,1,0,1,400,2,4,4,1,4,45,0,0,0,1,0,1,1995,3,0,15179,1,0.3397847691328915,0.3397847691328915,0,0,1,375,1
6,1,3,0,6,3,1,0,52,0,11,1,1,9,400,2,4,4,2,6,45,0,0,0,1,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,375,1
2,3,3,1,2,3,4,1,67,0,13,1,0,3,400,1,4,4,2,7,70,0,0,0,4,0,2,1994,3,0,15179,0,0.20422726026474897,0.20422726026474897,0,0,1,366,1
6,2,5,0,6,2,1,0,34,0,11,1,1,11,400,3,4,4,1,5,33,0,0,0,1,0,1,1994,1,0,15179,0,0.2823705221240845,0.2823705221240845,0,3,1,369,1
7,4,3,1,7,3,4,1,58,0,11,1,1,15,400,1,4,4,0,5,58,0,0,0,0,0,1,1994,1,0,15179,0,0.29298077567337794,0.29298077567337794,0,1,1,366,1
1,1,3,1,1,3,2,0,28,0,13,1,1,6,400,1,4,4,0,6,33,0,0,0,3,0,1,1995,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,382,1
5,4,5,0,6,1,1,0,62,0,11,1,1,10,400,2,4,4,3,7,58,0,0,0,2,0,1,1996,1,0,15179,0,0.22314355131420976,0.22314355131420976,0,2,1,362,1
1,3,5,1,1,2,3,1,31,0,11,1,1,3,400,2,4,4,0,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,377,1
1,3,6,1,1,2,3,1,31,0,11,1,1,3,400,1,4,4,1,5,33,0,0,0,1,0,1,1995,1,0,15179,1,0.2824236079411768,0.2824236079411768,0,1,1,378,1
1,2,2,1,2,2,4,1,26,0,12,1,1,12,400,3,4,4,1,5,33,0,0,0,0,0,1,1994,2,0,15179,0,0.291437560422731,0.291437560422731,0,4,1,397,1
1,3,1,1,2,3,1,0,43,0,11,1,1,3,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.24917062485416178,0.24917062485416178,0,1,1,394,1
10,3,1,1,10,3,2,1,66,0,18,1,4,4,400,2,4,4,0,5,70,0,0,0,1,0,1,1995,1,0,15179,1,0.5905130728303289,0.5905130728303289,0,8,1,367,1
8,1,6,1,8,1,1,1,38,0,11,1,1,13,400,1,4,4,0,6,38,0,0,0,5,3,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,359,1
1,4,2,1,1,4,2,1,39,0,11,1,1,5,400,3,4,4,3,6,38,0,0,0,1,0,1,1994,1,0,15179,1,0.3257144068035715,0.3257144068035715,0,5,1,365,1
3,3,1,0,3,4,3,1,37,0,13,1,2,15,400,1,4,4,1,6,38,0,0,0,5,0,1,1994,3,0,15179,1,0.32617658748385464,0.32617658748385464,0,3,1,374,1
8,3,4,1,8,5,3,1,33,0,11,1,1,9,400,2,4,4,2,5,33,0,0,0,1,0,1,1994,1,0,15179,1,0.26720248486195824,0.26720248486195824,0,2,1,378,1
7,2,1,1,7,4,4,0,30,0,12,1,1,7,400,1,4,4,1,5,33,0,0,0,0,0,1,1995,2,0,15179,1,0.2874722070952476,0.2874722070952476,0,1,1,382,1
6,2,4,0,6,2,1,1,33,0,11,1,1,12,400,3,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,369,1
11,2,5,1,1,3,3,1,31,0,17,1,3,9,400,3,4,4,0,5,33,0,0,0,3,0,1,1994,1,0,15179,0,0.4838836272461012,0.4838836272461012,0,10,1,70,1
9,1,6,1,9,2,3,1,40,0,11,1,1,14,400,2,4,4,0,5,38,0,0,0,0,0,1,1995,1,0,15179,1,0.3488135326073989,0.3488135326073989,0,3,1,369,1
4,4,6,0,4,1,3,0,34,0,13,1,0,8,400,2,4,4,0,5,33,0,0,0,1,1,1,1995,3,0,15179,0,0.19739591780819277,0.19739591780819277,0,0,1,363,1
5,2,3,1,5,3,2,1,29,0,11,1,1,5,400,2,4,4,2,5,33,0,0,0,5,0,1,1994,1,0,15179,1,0.35065650062649706,0.35065650062649706,0,4,1,381,1
8,2,3,0,8,3,1,1,28,0,11,1,1,10,400,3,4,4,1,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.2775316163565893,0.2775316163565893,0,3,1,369,1
6,1,5,1,6,1,1,1,47,0,12,1,2,5,400,1,4,4,0,7,45,0,0,0,0,0,1,1994,2,0,15179,1,0.35595950818761646,0.35595950818761646,0,3,1,361,1
4,5,1,1,5,1,3,1,36,0,33,3,5,3,400,3,4,4,1,5,37,0,0,0,0,0,1,1994,3,0,15179,1,0.6190481582474667,0.619043123303051,0,19,1,368,1
7,3,3,1,7,3,1,1,35,0,13,1,1,4,700,3,4,4,0,6,37,0,0,0,0,0,1,1994,3,1,15179,1,0.35182001607092483,0.35182001607092483,0,5,1,370,1
4,3,3,1,5,2,1,1,37,0,11,1,1,10,400,3,4,4,2,5,38,0,0,0,0,0,1,1994,1,0,15179,1,0.2799542731453743,0.2799542731453743,0,4,1,385,1
1,3,1,1,2,1,2,1,32,0,11,1,1,6,400,3,4,4,0,4,33,0,0,0,1,0,1,1994,1,0,15179,0,0.3317874878345338,0.3317874878345338,0,3,1,375,1
2,1,5,1,2,2,2,1,31,0,11,1,1,4,400,2,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,368,1
9,4,4,0,10,1,5,1,29,0,13,1,1,3,400,1,4,4,1,4,33,0,0,0,0,0,1,1995,3,0,15179,1,0.29090911266375863,0.29090911266375863,0,1,1,374,1
12,3,5,1,1,1,1,1,29,0,12,1,5,11,400,3,4,4,1,3,33,0,0,0,0,0,1,1994,1,0,15179,1,0.848447066007481,0.6677479779025085,0,19,1,22,1
2,1,2,1,2,2,2,0,48,0,11,1,5,13,400,3,4,4,2,7,45,0,0,0,0,0,1,1994,1,0,15179,1,0.5596157879354227,0.5596157879354227,0,15,1,367,1
4,3,6,0,5,1,2,0,26,0,11,1,1,9,400,1,4,4,2,5,32,0,0,0,4,0,1,1994,1,0,15179,1,0.25470707069410614,0.25470707069410614,0,1,1,369,1
4,4,3,0,6,1,4,1,29,0,13,1,1,5,400,2,4,4,1,5,33,0,0,0,0,2,1,1994,3,0,15179,0,0.2781820447578779,0.2781820447578779,0,2,1,397,1
5,1,5,0,5,3,2,1,44,0,11,1,1,1,700,2,4,4,0,7,38,0,0,0,0,0,1,1995,1,1,15179,1,0.3146333836011697,0.3146333836011697,0,3,1,382,1
4,5,1,1,5,1,3,1,36,0,33,3,5,3,400,3,4,4,1,5,36,0,0,0,0,0,1,1994,3,0,15179,1,0.6734991237651595,0.6428614130771462,0,16,1,368,1
6,1,4,0,6,3,2,0,52,0,11,1,1,6,400,1,4,4,2,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,377,1
3,1,7,1,3,1,1,1,44,0,11,1,1,9,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.27130774307599886,0.27130774307599886,0,2,1,359,1
1,1,1,1,1,1,2,1,48,0,12,1,1,9,400,1,4,4,0,6,45,0,0,0,0,0,1,1994,2,0,15179,0,0.23883650112054272,0.23883650112054272,0,1,1,369,1
3,3,3,1,3,3,3,1,40,0,11,1,1,7,400,3,4,4,2,7,38,0,0,0,2,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,365,1
10,3,4,1,10,3,3,1,28,0,13,1,1,4,400,3,4,4,0,4,33,0,0,0,0,0,1,1995,3,0,15179,0,0.3132316130814357,0.3132316130814357,0,3,1,371,1
9,4,6,0,9,4,1,1,48,0,12,1,1,5,400,1,4,4,0,6,45,0,0,0,5,0,1,1994,2,0,15179,0,0.25582308616168803,0.25582308616168803,0,1,1,365,1
2,2,1,1,3,4,3,1,34,0,13,1,1,11,500,1,4,4,2,5,33,0,0,0,4,3,1,1995,3,1,15179,1,0.2540814505507523,0.2540814505507523,0,1,1,410,1
3,1,3,0,3,3,3,1,73,0,16,1,2,11,400,2,4,4,0,5,70,0,0,0,2,0,1,1994,2,0,15179,1,0.44779415825974017,0.44779415825974017,0,5,1,374,1
12,4,2,1,1,1,3,1,26,0,11,1,0,3,400,2,3,4,1,5,33,0,0,0,0,0,1,1995,1,0,15179,0,0.24249560402245063,0.24249560402245063,0,1,1,14,1
5,1,2,1,5,2,4,1,42,0,11,1,3,6,400,2,4,4,0,6,38,0,0,0,1,0,1,1994,1,0,15179,1,0.4867479864913202,0.4867479864913202,0,9,1,373,1
4,1,1,0,4,1,2,1,72,0,13,1,1,9,400,1,4,4,1,5,70,0,0,0,5,0,1,1994,3,0,15179,1,0.2703994997969018,0.2703994997969018,0,1,1,368,1
6,3,6,1,10,3,2,0,38,0,20,1,4,12,400,2,4,4,1,5,37,0,0,0,0,0,1,1994,1,0,15179,1,0.6440541633625698,0.6440541633625698,0,9,1,481,1
9,4,6,0,9,4,3,0,41,0,13,1,1,7,400,3,4,4,0,3,38,0,0,0,1,0,1,1994,3,0,15179,0,0.3948888983966671,0.3948888983966671,0,3,1,361,1
9,4,4,0,9,2,1,0,34,0,11,1,1,10,400,1,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.2567917123622227,0.2567917123622227,0,1,1,370,1
5,2,3,1,5,3,1,1,41,0,12,1,1,14,500,1,4,4,0,6,38,0,0,0,2,3,1,1994,2,1,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,372,1
7,4,4,0,8,1,1,0,33,0,12,1,1,11,400,2,4,4,0,5,33,0,0,0,0,0,1,1994,2,0,15179,0,0.2868289230972291,0.2868289230972291,0,2,1,370,1
3,3,1,0,3,4,2,1,40,0,12,1,4,10,400,2,4,4,0,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.5326120493908382,0.5326120493908382,0,9,1,373,1
3,1,4,1,3,1,2,1,34,0,13,1,5,2,400,3,4,4,1,6,35,0,0,0,2,0,1,1994,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,17,1,367,1
1,4,6,1,2,1,4,0,32,0,11,1,0,3,400,2,4,4,1,5,33,0,0,0,1,0,1,1995,1,0,15179,1,0.27577039529360703,0.27577039529360703,0,1,1,377,1
1,2,1,1,1,3,2,1,38,0,11,1,5,3,400,4,4,4,1,5,38,0,0,0,2,0,1,1995,1,0,15179,0,0.6450356915200852,0.6304107564040663,0,20,1,372,1
7,3,4,1,11,1,5,1,38,0,11,1,4,9,400,3,1,4,0,5,38,0,0,0,0,0,1,1995,1,0,15179,1,0.5918085689940056,0.5918085689940056,0,14,3,466,1
7,3,3,1,8,2,5,0,53,0,12,1,1,7,400,1,4,4,2,6,45,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,382,1
4,4,2,1,5,1,2,1,34,0,33,3,5,2,400,2,4,4,0,5,35,0,0,0,0,0,1,1994,3,0,15179,1,0.6944646523174607,0.6383014763077468,0,10,1,372,1
1,2,1,1,1,3,4,1,31,0,11,1,1,7,400,2,4,4,0,5,33,0,0,0,1,0,1,1995,1,0,15179,0,0.27066630536021447,0.27066630536021447,0,2,1,375,1
1,3,1,1,1,1,3,1,63,0,12,1,2,3,400,2,4,4,2,7,58,0,0,0,0,0,1,1994,2,0,15179,1,0.34163161649861085,0.34163161649861085,0,6,1,375,1
5,2,1,1,5,3,1,1,40,0,13,1,0,11,400,3,4,4,1,5,38,0,0,0,3,0,1,1995,3,0,15179,0,0.13560459835145627,0.13560459835145627,0,0,1,378,1
11,1,5,1,11,2,2,0,29,1,12,1,2,5,500,3,4,4,2,5,33,0,0,0,0,3,1,1994,2,1,15179,1,0.44860620797559025,0.44860620797559025,0,11,1,369,1
3,1,4,1,3,2,2,0,45,0,12,1,0,4,400,1,4,4,1,6,38,0,0,0,2,0,1,1994,2,0,15179,1,0.18095219002220986,0.18095219002220986,0,0,1,370,1
3,2,2,1,3,2,3,0,46,0,11,1,4,15,400,3,4,4,2,7,44,0,0,0,0,0,1,1994,1,0,15179,0,0.5427058525391599,0.5427058525391599,0,14,1,365,1
7,3,5,0,7,4,3,1,18,0,11,1,1,7,400,1,4,4,3,1,23,0,0,0,5,2,1,1994,1,0,15179,0,0.5826919669428037,0.5826919669428037,0,1,1,370,1
11,2,2,1,1,2,3,1,31,0,29,2,5,3,400,1,4,4,2,6,33,0,0,0,4,0,1,1994,2,0,15179,0,0.6190392084062234,0.6190392084062234,0,7,1,62,1
8,2,5,0,8,3,2,1,33,0,13,1,0,5,400,3,4,4,0,6,33,0,0,0,0,0,1,1994,3,0,15179,1,0.18958931180432445,0.18958931180432445,0,1,1,369,1
4,1,6,1,4,2,2,1,19,0,13,1,5,1,400,4,4,4,0,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,20,1,373,1
5,1,5,1,5,1,4,1,49,0,13,1,1,4,400,1,4,4,0,6,45,0,0,0,2,0,1,1994,3,0,15179,1,0.26242342015251363,0.26242342015251363,0,1,1,364,1
1,1,2,1,1,3,3,0,28,0,12,1,1,9,400,2,4,4,0,5,33,0,0,0,0,0,1,1995,2,0,15179,0,0.2678288516080668,0.2678288516080668,0,2,1,377,1
5,2,3,1,5,2,4,1,37,0,13,1,1,5,400,1,4,4,1,6,38,0,0,0,2,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,366,1
9,4,2,0,9,2,3,1,23,0,12,1,1,3,400,4,4,4,1,4,28,0,0,0,2,0,1,1996,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,4,1,366,1
6,4,5,1,7,1,2,1,30,0,13,1,1,4,400,3,4,4,1,5,33,0,0,0,5,0,1,1995,3,0,15179,0,0.2520010813546001,0.2520010813546001,0,3,1,363,1
11,1,6,1,11,3,1,0,32,0,11,1,1,2,400,3,4,4,0,4,33,0,0,0,0,0,2,1995,1,0,15179,0,0.3385032220343894,0.3385032220343894,0,4,1,374,1
10,3,3,1,10,3,6,0,64,0,11,1,1,6,400,2,4,4,2,6,58,0,0,0,0,0,1,1995,1,0,15179,1,0.23733549037571736,0.23733549037571736,0,2,1,370,1
11,1,5,0,11,3,3,1,31,0,33,3,5,8,400,2,4,4,1,5,33,0,0,0,0,0,1,1995,3,0,15179,0,0.6931471805599453,0.6931471805599453,0,10,1,374,1
7,4,6,1,7,2,3,1,41,0,11,1,1,7,400,2,4,4,0,5,38,0,0,0,0,2,1,1996,1,0,15179,0,0.3057763401200053,0.3057763401200053,0,2,1,362,1
4,3,2,1,5,1,5,1,40,1,13,1,2,10,500,4,4,4,1,6,38,0,0,0,1,3,1,1995,3,1,15179,0,0.36329086767542623,0.36329086767542623,0,8,1,383,1
6,2,6,1,6,2,2,0,27,0,12,1,1,4,400,1,4,4,0,4,33,0,0,0,0,0,1,1996,2,0,15179,1,0.30238569151821987,0.30238569151821987,0,1,1,361,1
4,3,2,1,5,1,5,1,40,1,13,1,2,10,500,4,4,4,1,6,38,0,0,0,1,3,1,1995,3,1,15179,0,0.36018453166178105,0.36018453166178105,0,8,1,383,1
4,2,2,1,9,1,2,1,40,0,13,1,2,8,400,1,4,4,0,6,39,0,0,0,0,0,1,1994,3,0,15179,1,0.3599153611493636,0.3599153611493636,0,2,1,497,1
7,3,4,1,7,2,5,1,30,0,12,1,1,9,400,1,4,4,0,4,33,0,0,0,0,0,1,1994,2,0,15179,0,0.3323195179125487,0.3323195179125487,0,1,1,366,1
10,2,6,1,10,2,1,1,57,0,13,1,3,12,400,3,4,4,0,6,58,0,0,0,1,0,1,1995,3,0,15179,1,0.4253684314731625,0.4253684314731625,0,9,1,359,1
6,2,5,1,6,3,3,1,18,0,12,1,0,8,400,2,4,4,1,1,23,0,0,0,2,1,1,1995,2,0,15179,0,0.4702488978102388,0.4702488978102388,0,0,1,370,1
3,2,1,1,3,2,1,0,37,0,11,1,1,10,400,1,4,4,0,5,38,0,0,0,0,0,1,1994,1,0,15179,1,0.3747304193131607,0.3747304193131607,0,2,1,365,1
6,2,4,0,6,4,3,0,52,0,12,1,0,9,400,1,4,4,0,5,45,0,0,0,0,0,1,1994,2,0,15179,1,0.1840436013456344,0.1840436013456344,0,0,1,373,1
1,1,4,1,1,1,1,1,51,0,12,1,0,15,400,2,4,4,0,5,45,0,0,0,0,0,1,1994,2,0,15179,1,0.15707145802903888,0.15707145802903888,0,0,1,362,1
5,2,1,1,5,3,2,1,41,1,13,1,0,8,500,3,4,4,0,6,38,0,0,0,0,3,1,1995,3,1,15179,1,0.17669471820333535,0.17669471820333535,0,0,1,373,1
9,2,6,0,10,3,2,1,26,0,11,1,1,12,400,1,2,4,0,3,33,0,0,0,0,0,1,1995,1,0,15179,0,0.3883179134674886,0.3883179134674886,0,1,2,373,1
5,4,5,0,6,1,1,0,62,0,11,1,1,10,400,2,4,4,3,7,58,0,0,0,2,0,1,1996,1,0,15179,0,0.22314355131420976,0.22314355131420976,0,2,1,362,1
6,2,3,1,8,2,1,1,31,0,13,1,1,11,400,2,4,4,0,5,33,0,0,0,1,0,1,1995,3,0,15179,0,0.37013601081618414,0.37013601081618414,0,3,1,421,1
8,2,5,1,9,1,1,0,61,0,12,1,1,10,400,3,4,4,0,7,58,0,0,0,2,0,1,1995,2,0,15179,0,0.22314355131420976,0.22314355131420976,0,3,1,361,1
6,2,1,1,7,2,2,1,21,0,14,1,5,6,400,4,4,4,1,1,20,0,0,0,0,0,1,1994,2,0,15179,0,1.6424961044195456,0.6931471805599453,0,20,1,393,1
7,2,5,1,7,3,1,1,37,1,11,1,0,11,500,3,4,4,0,6,38,0,0,0,0,3,2,1995,1,1,15179,1,0.2314022933867029,0.2314022933867029,0,2,1,373,1
3,2,1,1,4,1,3,1,29,0,23,2,5,7,400,3,4,4,0,5,33,0,0,0,1,0,1,1994,1,0,15179,0,0.6764623932982012,0.6764623932982012,0,17,1,390,1
