,PolicyNumber,Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime
7932,7933,4,4,7,1,4,4,1,1,28,1,13,1,1,0,13,400,2,4,4,1,5,33,0,0,0,5,0,1,1995,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,359
7933,7934,6,4,1,1,6,4,1,1,71,0,12,2,1,0,15,400,2,4,4,1,7,70,0,0,0,0,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365
7934,7935,6,4,6,1,6,4,1,1,32,0,13,1,1,0,14,400,1,4,4,2,5,33,0,0,0,0,0,1,1995,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,360
7935,7936,6,4,3,0,6,4,5,1,32,0,12,2,2,0,11,400,2,4,4,3,6,33,0,0,0,0,0,1,1995,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,367
7936,7937,8,4,7,1,8,4,2,1,75,0,12,2,1,0,11,700,3,4,4,3,7,70,0,0,0,5,0,1,1995,2,1,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,360
7937,7938,8,2,3,0,8,2,5,1,30,0,11,1,1,0,1,400,2,4,4,3,5,33,0,0,0,5,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,367
7938,7939,10,4,5,1,11,2,2,1,31,1,11,1,1,0,2,400,4,4,4,0,5,33,0,0,0,0,4,2,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,378
7939,7940,3,3,3,1,3,4,2,1,24,0,13,1,1,0,14,400,3,4,4,1,5,28,0,0,0,0,0,1,1995,3,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,371
7940,7941,4,1,2,1,4,1,3,1,35,1,13,1,1,0,1,400,3,4,4,0,5,33,0,0,0,0,0,1,1995,3,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,366
7941,7942,4,1,3,1,4,2,5,1,75,0,12,2,0,0,12,400,3,4,4,3,6,70,0,0,0,5,0,1,1995,2,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,374
7942,7943,6,2,5,1,6,3,1,0,32,0,11,1,1,0,13,400,1,4,4,2,6,33,0,0,0,3,0,1,1995,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,368
7943,7944,8,2,5,1,8,3,3,1,30,0,13,1,2,0,11,400,2,4,4,2,5,33,0,0,0,5,0,1,1995,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,370
7944,7945,10,3,6,1,10,4,2,1,54,0,12,2,2,0,2,400,4,4,4,0,7,45,0,0,0,0,0,1,1995,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,368
7945,7946,2,3,3,1,4,1,1,1,45,0,11,1,2,0,2,400,2,4,4,2,7,38,0,0,1,1,0,1,1995,1,0,241,0,0.3184537311185346,0.3184537311185346,0,4,1,409
7946,7947,2,1,3,1,2,1,3,1,43,0,12,2,1,0,11,400,2,4,4,0,6,38,0,0,0,3,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,365
7947,7948,5,3,3,1,5,3,4,1,34,0,12,2,1,0,14,400,1,4,4,2,6,33,0,0,0,0,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,366
7948,7949,5,3,4,1,5,4,3,1,49,1,13,1,1,0,5,400,3,4,4,2,6,45,0,0,0,5,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,371
7949,7950,5,3,1,1,7,3,4,1,46,0,12,2,1,0,15,400,4,4,4,3,6,45,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,428
7950,7951,7,2,4,1,8,3,4,1,51,0,13,1,1,0,4,400,2,4,4,0,7,45,0,0,0,1,0,1,1995,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,402
7951,7952,7,1,3,1,7,2,3,1,46,0,13,1,5,0,8,400,2,4,4,2,7,45,0,1,0,3,0,1,1995,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,10,1,372
7952,7953,7,1,7,1,8,1,1,1,38,0,12,2,5,0,1,400,2,4,4,2,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,389
7953,7954,7,4,2,1,11,3,2,1,32,0,11,1,2,0,5,400,4,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,8,1,478
7954,7955,7,4,2,1,8,1,2,1,33,0,12,2,1,0,11,400,3,4,4,3,5,33,0,0,0,1,0,3,1995,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,374
7955,7956,9,1,2,1,9,2,4,1,50,0,12,2,2,0,15,400,1,4,4,0,6,45,0,0,0,3,0,1,1995,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,374
7956,7957,9,1,2,1,9,2,1,1,63,0,11,1,1,0,4,500,1,4,4,3,7,58,0,0,0,0,3,1,1995,1,1,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,371
7957,7958,8,2,2,0,8,2,4,1,53,0,11,1,1,0,14,400,3,4,4,0,6,45,0,0,0,1,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,367
7958,7959,11,3,2,1,12,2,1,1,47,0,11,1,1,0,9,400,3,4,4,1,7,45,0,0,0,3,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,387
7959,7960,11,2,5,1,11,3,5,0,49,1,13,1,2,0,2,400,3,4,4,0,7,45,0,0,0,1,4,2,1995,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,372
7960,7961,11,2,1,1,11,2,1,1,40,1,13,1,1,0,12,400,4,4,4,0,6,38,0,0,0,5,0,1,1995,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,4,1,365
7961,7962,12,2,1,1,12,2,1,1,30,0,11,1,2,0,7,400,1,4,4,1,6,33,0,0,0,0,0,1,1995,1,0,15179,0,0.35667494393873234,0.35667494393873234,0,2,1,365
7962,7963,12,2,2,1,12,3,4,1,54,1,11,1,1,0,7,400,1,4,4,0,7,45,0,0,0,0,0,1,1995,1,0,15179,0,0.22314355131420976,0.22314355131420976,0,1,1,374
7963,7964,11,2,7,1,11,3,1,1,66,1,13,1,2,0,8,400,1,4,4,1,7,70,0,0,0,0,0,1,1995,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,366
7964,7965,8,1,4,1,8,1,5,1,39,0,12,2,1,0,15,400,4,4,4,1,6,38,0,0,0,1,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366
7965,7966,9,1,3,1,9,1,3,1,65,0,12,2,1,0,2,400,2,4,4,2,7,58,0,0,0,3,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365
7966,7967,8,5,3,1,9,1,5,1,33,0,11,1,2,0,2,400,1,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,369
7967,7968,8,5,2,1,8,5,2,1,53,0,12,2,1,0,7,700,2,4,4,0,7,45,0,0,0,0,0,1,1995,2,1,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365
7968,7969,10,1,2,1,10,1,3,1,50,1,11,1,1,0,6,400,3,4,4,2,7,45,0,0,0,0,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,366
7969,7970,9,3,7,1,9,3,1,1,55,0,12,2,2,0,3,400,3,4,4,3,7,45,0,0,0,5,0,1,1995,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,359
7970,7971,9,3,1,1,9,3,3,1,51,1,11,1,1,0,12,400,3,4,4,0,7,45,0,0,0,0,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,367
7971,7972,11,4,2,1,12,2,4,1,31,0,12,2,1,0,6,400,1,4,4,2,6,33,0,0,0,1,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,383
7972,7973,12,2,5,1,12,2,1,1,21,0,13,1,0,0,2,400,4,4,4,0,4,28,1,0,0,0,0,1,1995,3,0,15179,0,0.18232155679395465,0.18232155679395465,0,0,1,361
7973,7974,10,3,4,1,10,3,4,1,65,1,11,1,1,0,2,400,2,4,4,0,7,58,0,0,0,5,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365
7974,7975,10,2,4,1,10,2,5,1,45,1,13,1,1,0,13,400,1,4,4,0,6,38,0,0,0,5,0,1,1995,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,366
7975,7976,8,4,1,1,8,4,1,1,50,0,12,2,1,0,11,400,1,4,4,3,5,45,0,0,0,0,0,1,1995,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,365
7976,7977,8,4,2,1,8,4,4,1,30,0,21,2,5,0,3,400,4,4,4,0,6,33,0,0,0,0,0,1,1995,1,0,15179,1,0.6190392084062234,0.6190392084062234,0,20,1,367
7977,7978,8,3,3,1,8,4,2,0,33,0,11,1,1,0,15,400,1,4,4,2,6,33,0,0,0,5,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,371
7978,7979,7,4,2,1,8,4,5,1,45,1,13,1,1,0,8,400,1,4,4,1,6,38,0,0,0,5,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,398
7979,7980,6,2,7,0,6,3,1,1,55,0,13,1,2,0,8,400,4,4,4,0,7,45,0,0,0,0,0,1,1995,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,366
7980,7981,12,1,6,1,12,2,5,1,39,0,13,1,1,0,13,400,1,4,4,3,6,38,0,0,0,1,4,2,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,371
7981,7982,12,1,1,1,12,1,1,1,46,0,11,1,1,0,14,400,3,4,4,3,6,45,0,0,0,5,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,365
7982,7983,12,1,4,1,12,3,2,1,25,0,12,2,2,0,5,400,2,4,4,2,4,28,0,0,0,5,0,1,1995,2,0,15179,0,0.4700036292457356,0.4700036292457356,0,4,1,377
7983,7984,11,3,4,1,11,3,4,1,34,1,11,1,1,0,1,400,3,4,4,2,4,33,0,0,0,0,0,1,1995,1,0,15179,1,0.33647223662121295,0.33647223662121295,0,3,1,365
7984,7985,11,3,3,1,11,3,3,1,35,1,11,1,2,0,15,400,3,4,4,2,6,33,0,0,0,3,0,1,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,365
7985,7986,7,4,7,1,8,1,1,1,53,0,13,1,2,0,8,400,3,4,4,0,7,45,0,0,0,0,0,1,1995,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,368
7986,7987,7,3,5,1,8,1,1,1,47,0,13,1,2,0,12,400,2,4,4,2,7,45,0,0,0,0,0,1,1995,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,377
7987,7988,7,2,3,1,8,1,3,1,28,0,11,1,1,0,13,400,1,4,4,2,5,33,0,0,0,0,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,388
7988,7989,2,3,2,1,2,3,4,1,30,1,13,1,1,0,8,400,4,4,4,1,6,33,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,367
7989,7990,2,2,2,1,4,2,2,1,19,0,13,1,5,0,5,400,1,4,4,2,0,16,0,0,0,0,0,1,1995,3,0,15179,0,1.9459101490553132,0.6931471805599453,1,5,1,425
7990,7991,2,2,1,1,4,3,3,1,21,0,13,1,2,0,11,400,1,4,4,2,4,28,0,0,0,1,0,1,1995,3,0,15179,0,0.4700036292457356,0.4700036292457356,0,2,1,434
7991,7992,12,4,4,1,12,4,2,0,32,0,11,1,1,0,16,400,4,4,4,1,5,33,0,0,0,1,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,363
7992,7993,10,4,1,1,10,4,1,1,37,0,12,2,2,0,4,400,2,4,4,3,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,365
7993,7994,2,1,4,1,2,4,5,1,28,0,12,2,2,0,6,400,2,4,4,0,5,33,0,0,0,1,0,1,1995,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,4,1,387
7994,7995,5,2,7,1,5,2,1,1,40,1,13,1,5,0,16,400,2,4,4,3,6,38,0,0,0,3,0,1,1995,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,359
7995,7996,12,1,5,1,12,2,3,1,34,0,11,1,0,0,16,400,3,4,4,0,5,33,0,0,0,0,0,3,1995,1,0,15179,0,0.15415067982725827,0.15415067982725827,0,0,1,370
7996,7997,11,2,6,1,11,2,1,1,65,0,13,1,2,0,9,400,3,4,4,1,7,58,0,0,0,0,0,1,1995,3,0,15179,0,0.3184537311185346,0.3184537311185346,0,6,1,360
7997,7998,11,3,1,1,11,4,3,1,28,0,13,1,1,1,15,400,3,4,4,0,3,33,0,0,0,0,0,1,1995,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,3,1,374
7998,7999,8,5,1,1,8,5,2,0,31,0,12,2,1,0,16,700,2,4,4,2,6,33,0,0,0,5,0,1,1995,2,1,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,366
7999,8000,8,3,5,1,8,4,2,0,64,0,12,2,1,0,7,400,1,4,4,2,7,58,0,0,0,5,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,369
8000,8001,8,3,6,1,9,1,5,1,30,0,13,1,1,0,3,400,2,4,4,3,5,33,0,0,0,5,0,1,1995,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,380
8001,8002,5,3,4,0,5,3,4,1,36,1,12,2,5,0,4,400,1,4,4,1,6,38,0,0,0,5,4,2,1995,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,5,1,365
8002,8003,4,4,6,1,4,4,1,1,54,0,11,1,1,0,13,400,3,4,4,2,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,360
8003,8004,4,3,7,1,4,3,2,1,68,0,11,1,1,0,10,400,2,4,4,2,7,70,0,0,0,0,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,360
8004,8005,4,3,1,1,4,4,1,1,38,0,12,2,2,0,14,400,2,4,4,2,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,372
8005,8006,3,4,7,1,4,2,3,1,61,0,13,1,2,0,13,400,3,4,4,3,7,58,0,0,0,5,0,1,1995,3,0,15179,0,0.3184537311185346,0.3184537311185346,0,6,1,377
8006,8007,12,2,6,1,12,3,4,1,41,0,11,1,1,0,4,400,3,4,4,2,6,38,1,0,0,0,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,370
8007,8008,12,2,7,1,12,2,1,1,38,1,11,1,2,1,13,500,3,4,4,2,7,38,1,0,0,5,0,1,1995,1,1,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,359
8008,8009,12,2,5,1,12,2,2,1,41,0,13,1,5,0,3,400,1,4,4,3,6,38,0,0,0,0,2,1,1995,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,5,1,362
8009,8010,11,1,4,1,11,3,3,1,39,1,11,1,2,0,2,400,1,4,4,1,7,38,0,0,0,0,0,1,1995,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,378
8010,8011,10,5,7,1,10,5,1,1,47,1,11,1,2,0,14,400,2,4,4,0,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,359
8011,8012,11,3,2,1,11,3,2,1,43,1,13,1,3,0,2,400,3,4,4,0,7,38,0,0,0,0,0,1,1995,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,9,1,365
8012,8013,10,4,3,1,11,2,2,1,41,0,11,1,1,0,13,400,4,4,4,2,5,38,0,0,0,1,0,1,1995,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,380
8013,8014,10,2,3,1,10,4,3,1,41,0,11,1,1,0,14,400,4,4,4,0,6,38,0,0,0,5,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,379
8014,8015,8,5,3,1,9,1,1,1,31,0,13,1,0,0,12,400,3,4,4,2,6,33,0,0,0,0,0,1,1995,3,0,15179,0,0.13353139262452263,0.13353139262452263,0,0,1,365
8015,8016,8,5,2,1,9,1,4,1,47,0,12,2,5,0,13,400,1,4,4,3,7,45,0,0,0,5,0,1,1995,2,0,15179,1,0.5596157879354227,0.5596157879354227,0,5,1,369
8016,8017,8,4,4,1,9,2,5,1,34,0,11,1,3,0,15,400,2,4,4,2,6,33,0,0,0,5,0,1,1995,1,0,15179,1,0.4519851237430572,0.4519851237430572,0,6,1,382
8017,8018,8,4,6,1,9,1,1,1,34,0,12,2,2,0,1,400,3,4,4,2,5,33,0,0,0,5,0,1,1995,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,6,1,369
8018,8019,7,5,4,1,9,2,1,1,28,1,11,1,2,0,14,400,2,1,4,0,6,33,0,0,0,0,0,1,1995,1,0,15179,0,0.35667494393873234,0.35667494393873234,0,4,4,401
8019,8020,11,3,2,0,11,4,1,0,26,1,11,1,1,0,4,400,3,4,4,0,6,33,0,0,0,0,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,371
8020,8021,6,2,1,1,6,3,2,1,54,0,12,2,2,0,11,400,4,4,4,1,7,45,0,0,0,1,0,1,1995,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,373
8021,8022,5,2,5,1,5,3,1,1,47,0,11,1,0,0,14,400,2,4,4,2,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,368
8022,8023,5,2,4,1,5,2,4,1,27,0,11,1,2,0,12,400,1,4,4,3,6,33,0,0,0,0,4,2,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,365
8023,8024,5,1,4,1,5,1,5,1,55,0,12,2,1,0,8,400,2,4,4,2,7,45,0,0,0,5,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,366
8024,8025,9,4,5,1,9,4,2,1,56,0,13,1,1,0,10,400,1,4,4,0,7,58,0,0,0,3,0,1,1995,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,362
8025,8026,1,5,7,1,1,5,1,1,46,1,11,1,1,0,3,400,1,4,4,1,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,359
8026,8027,12,4,2,1,12,5,4,1,45,0,12,2,1,0,4,400,2,4,4,2,6,38,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,374
8027,8028,10,1,7,1,10,3,4,1,62,1,13,1,1,0,3,400,1,4,4,1,6,58,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,376
8028,8029,1,2,6,1,1,3,5,1,38,1,13,1,1,0,12,400,4,4,4,1,6,38,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,371
8029,8030,4,3,2,1,4,3,2,1,35,1,12,2,1,0,10,700,2,4,4,3,6,33,0,0,0,0,0,1,1995,2,1,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,365
8030,8031,7,1,5,1,7,1,1,1,39,0,13,1,5,0,13,400,2,4,4,0,6,38,0,0,0,3,0,1,1995,3,0,15179,0,0.6190392084062234,0.6190392084062234,0,10,1,361
8031,8032,7,2,1,1,7,2,2,1,45,1,13,1,1,0,7,400,3,4,4,2,7,38,0,0,0,5,0,1,1995,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,366
8032,8033,8,4,1,1,8,4,5,0,47,0,12,2,1,0,10,400,2,4,4,2,6,45,0,0,0,5,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,369
8033,8034,8,4,3,1,9,1,5,1,45,0,12,2,1,0,1,400,3,4,4,2,6,38,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,376
8034,8035,10,4,1,1,10,4,1,1,51,0,12,2,1,0,2,400,4,4,4,3,7,45,0,0,0,1,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,365
8035,8036,11,3,3,1,11,4,5,1,55,1,13,1,1,0,15,400,3,4,4,0,6,45,0,0,0,1,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,374
8036,8037,3,2,5,0,3,3,5,1,52,1,11,1,1,0,13,400,1,4,4,2,7,45,0,0,0,5,0,3,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,372
8037,8038,4,2,7,1,4,2,4,1,36,0,13,1,1,0,14,400,3,4,4,0,6,38,0,0,0,1,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,362
8038,8039,4,2,1,1,4,2,1,1,58,0,11,1,2,0,4,400,4,4,4,2,6,58,0,0,0,1,0,1,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,365
8039,8040,7,1,7,1,7,1,1,0,38,0,12,2,3,0,11,400,4,4,4,3,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.4519851237430572,0.4519851237430572,0,12,1,359
8040,8041,7,4,7,1,9,1,5,1,22,0,13,1,5,0,7,400,2,4,4,0,4,28,1,0,0,3,0,1,1995,3,0,15179,0,0.7884573603642702,0.6931471805599453,0,10,1,402
8041,8042,12,2,3,1,12,2,3,1,34,0,12,2,2,0,5,400,4,4,4,1,4,33,0,0,0,1,0,1,1995,2,0,15179,1,0.4700036292457356,0.4700036292457356,0,8,1,365
8042,8043,12,2,2,1,12,3,4,0,31,0,12,2,2,0,3,400,1,4,4,0,6,33,0,0,0,5,0,1,1995,2,0,15179,0,0.35667494393873234,0.35667494393873234,0,2,1,374
8043,8044,12,3,3,1,12,4,5,1,27,0,11,1,1,0,13,400,3,4,4,0,5,33,0,0,0,0,4,2,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,374
8044,8045,12,3,4,1,12,3,5,1,34,0,12,2,1,0,5,400,1,4,4,1,4,33,0,0,0,5,0,1,1995,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,1,1,366
8045,8046,12,2,2,1,12,3,5,1,34,1,11,1,1,0,5,400,2,4,4,0,6,33,0,0,0,3,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,375
8046,8047,8,5,2,1,9,2,5,0,28,0,11,1,1,0,8,400,1,4,4,1,5,33,0,0,0,5,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,377
8047,8048,8,4,5,1,9,2,5,1,42,0,12,2,2,0,15,400,4,4,4,3,6,38,0,0,0,5,0,1,1995,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,381
8048,8049,8,4,6,1,9,2,2,1,46,0,12,2,5,0,16,400,2,4,4,1,7,45,0,0,0,5,0,1,1995,2,0,15179,1,0.5596157879354227,0.5596157879354227,0,10,1,377
8049,8050,7,2,2,1,7,2,2,1,61,0,12,2,3,0,9,400,2,4,4,3,7,58,0,0,0,5,0,1,1995,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,6,1,365
8050,8051,6,4,6,0,6,4,1,0,41,1,13,1,1,0,10,400,3,4,4,0,6,38,1,0,0,1,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,360
8051,8052,4,2,7,0,4,4,3,1,27,0,11,1,1,0,12,400,3,4,4,2,5,33,0,0,0,1,0,1,1995,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,375
8052,8053,12,3,7,1,12,3,2,1,42,0,11,1,1,0,15,400,1,4,4,1,6,38,0,0,0,5,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,360
8053,8054,12,3,5,1,12,3,2,1,31,1,11,1,2,0,11,400,3,4,4,0,5,33,0,0,0,1,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,6,1,362
8054,8055,11,4,7,1,11,5,1,1,44,0,12,2,1,0,10,400,4,4,4,3,6,38,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366
8055,8056,11,4,4,1,11,5,1,1,28,1,12,2,1,0,4,400,1,4,4,2,6,33,0,0,0,5,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,369
8056,8057,8,4,1,1,8,4,1,1,24,0,12,2,1,0,1,400,3,4,4,3,4,28,0,0,0,0,0,1,1995,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,3,1,365
8057,8058,7,1,5,1,7,1,3,0,42,0,11,1,5,0,11,400,2,4,4,2,6,38,0,0,0,5,0,1,1995,1,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,363
8058,8059,11,3,4,1,12,4,3,1,28,0,11,1,2,1,6,500,2,4,4,2,5,33,0,0,0,3,3,1,1995,1,1,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,401
8059,8060,4,3,7,1,4,5,4,1,29,0,11,1,2,0,14,400,1,4,4,1,6,33,0,0,0,5,0,1,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,376
8060,8061,3,4,5,1,4,1,1,1,27,1,13,1,1,0,7,700,2,4,4,1,6,33,0,0,0,0,0,1,1995,3,1,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,370
8061,8062,3,3,3,1,3,3,4,1,36,1,11,1,1,0,12,400,4,4,4,1,6,38,0,0,0,0,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366
8062,8063,3,2,4,1,3,3,3,0,30,0,12,2,1,0,12,400,2,4,4,2,6,33,0,0,0,0,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,371
8063,8064,9,4,6,1,10,1,4,1,51,0,13,1,1,0,3,400,3,4,4,1,7,45,0,0,0,3,0,1,1995,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,372
8064,8065,9,4,4,1,9,4,2,1,43,0,12,2,0,0,6,400,3,4,4,2,6,38,0,0,0,0,4,2,1995,2,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,363
8065,8066,10,4,6,1,10,4,2,1,41,1,13,1,2,0,16,400,2,4,4,0,6,38,0,0,0,1,0,1,1995,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,361
8066,8067,10,2,1,1,12,3,2,0,50,1,11,1,2,0,10,400,1,4,4,3,6,45,0,0,0,5,0,1,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,433
8067,8068,4,1,5,1,4,1,3,1,48,0,11,1,1,0,6,400,2,4,4,3,7,45,0,0,0,0,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,363
