DriverRating,AccidentArea,AgeOfVehicle,Fault,VehicleCategory,UnusualDeductible,WitnessPresent,MonthClaimed,Year,Sex,PolicyType,Deductible,ClaimProcessingTime,WeekOfMonth,RepNumber,Age,NumberOfSuppliments,ClaimAmountRisk,FraudFound_P
1,1,5,0,1,0,0,10,1995,1,13,400,377,4,3,30,0,0,0
2,1,5,1,1,0,0,8,1995,1,13,400,393,2,7,34,0,4,0
4,0,7,0,3,1,0,2,1994,1,33,700,157,4,8,51,0,20,0
4,1,5,0,2,0,0,10,1994,1,21,400,369,3,4,45,0,20,0
2,1,6,0,2,0,0,3,1996,1,12,400,379,1,15,33,1,2,0
4,0,4,0,1,0,0,1,1994,1,13,400,10,4,6,29,0,4,0
4,0,5,0,1,0,0,11,1994,1,11,400,367,2,16,26,3,4,0
3,1,7,0,3,0,0,7,1994,1,33,400,374,1,10,60,0,15,0
1,1,6,0,2,0,0,3,1994,0,12,400,368,4,15,44,5,1,0
2,1,5,1,1,0,0,1,1995,1,11,400,365,3,10,31,5,4,0
2,1,7,1,1,0,0,9,1994,0,11,400,360,2,7,61,5,2,0
1,1,7,0,1,0,0,7,1994,1,13,400,365,1,11,56,0,1,0
1,1,5,0,1,0,0,4,1995,1,11,400,375,1,1,28,0,2,0
1,1,7,0,2,0,0,2,1995,1,12,400,368,2,16,42,5,2,0
2,1,5,0,1,0,0,1,1994,1,11,400,373,3,13,30,5,4,0
1,1,4,1,2,0,0,11,1994,1,12,400,359,3,14,23,0,1,0
3,1,7,0,1,0,0,4,1995,1,11,400,368,3,5,80,0,3,0
4,1,4,0,2,0,0,3,1994,1,12,400,368,3,3,32,0,4,0
2,1,0,0,1,0,0,4,1996,1,11,400,452,4,2,18,0,10,0
2,1,7,0,2,0,0,10,1995,1,12,400,360,3,15,51,0,2,0
2,1,4,1,1,0,0,1,1994,0,13,400,4,5,8,34,0,2,0
2,1,4,0,2,0,0,3,1994,1,12,400,366,2,2,24,3,2,0
1,1,5,0,2,0,0,1,1994,1,12,400,365,2,4,26,1,1,0
2,1,4,1,2,0,0,7,1994,0,21,400,369,1,6,29,0,10,0
4,0,7,1,2,0,0,10,1996,1,12,400,365,5,16,36,5,12,0
2,0,5,0,2,0,0,3,1996,1,12,400,366,4,10,38,5,4,0
2,1,6,0,2,0,0,2,1994,1,12,400,365,2,7,52,0,4,0
4,1,5,0,1,0,0,4,1995,1,11,400,365,2,16,30,0,4,1
3,1,7,0,1,0,0,2,1994,1,11,400,409,2,8,50,3,15,0
3,1,6,0,3,0,0,6,1996,1,33,400,365,2,9,55,5,15,0
2,1,6,0,1,0,0,3,1994,1,11,400,359,2,6,29,5,2,0
3,1,6,0,1,0,0,3,1995,1,11,400,367,2,11,45,3,3,0
3,1,6,0,1,0,0,11,1995,1,11,400,366,2,1,27,0,3,0
4,1,5,0,1,0,0,10,1994,1,11,400,378,1,5,32,0,4,0
1,1,4,0,3,0,0,1,1996,1,32,400,361,3,16,34,0,5,1
1,0,5,0,1,0,0,10,1995,1,11,400,366,1,3,26,5,1,0
1,1,7,1,1,0,0,9,1995,1,11,400,371,1,10,59,5,5,0
4,1,7,0,2,0,0,9,1994,0,12,400,360,1,11,44,0,4,1
1,1,6,0,1,0,0,12,1994,1,11,400,374,1,1,37,0,3,0
4,1,4,0,2,0,0,12,1995,1,12,400,365,2,5,34,1,8,0
2,1,5,0,1,0,0,7,1996,1,13,400,423,2,12,32,0,4,1
4,1,7,1,1,1,0,3,1995,1,11,700,375,4,14,43,5,4,0
1,1,6,1,1,0,0,6,1994,1,13,400,373,1,2,45,5,2,0
3,1,7,0,1,0,0,12,1996,1,11,400,407,2,3,76,3,6,0
3,1,7,0,2,0,0,4,1994,1,12,400,375,4,6,58,5,6,0
1,1,7,0,1,0,0,8,1994,1,11,400,383,3,10,61,0,2,0
2,0,6,0,1,0,0,4,1996,1,13,400,370,4,8,53,3,2,0
1,1,7,0,2,0,0,6,1995,0,12,400,426,3,2,76,0,1,0
2,1,6,1,1,0,0,6,1994,1,11,400,371,4,2,35,1,2,0
1,1,6,0,1,0,0,11,1994,1,11,400,366,5,4,43,0,1,0
2,0,7,1,1,0,0,12,1994,1,11,400,363,2,10,51,1,2,0
3,0,6,0,1,0,0,4,1995,1,11,400,365,4,2,45,5,3,0
2,1,6,1,1,0,0,8,1995,0,13,400,388,5,6,28,0,2,0
3,1,7,0,3,1,0,11,1995,1,33,700,417,3,13,66,5,15,0
1,1,4,0,2,0,0,1,1994,1,12,400,6,5,9,30,1,5,0
2,1,7,0,2,0,0,5,1995,1,12,400,365,4,1,58,5,4,0
2,1,7,1,2,0,0,5,1994,1,12,400,366,2,12,51,5,4,0
3,1,6,0,1,0,0,9,1996,0,11,400,365,4,6,58,0,0,0
3,1,6,0,1,0,0,3,1996,1,11,400,360,1,12,26,0,6,0
3,1,6,1,1,0,0,5,1996,1,11,400,367,3,2,33,1,15,0
2,1,6,1,1,0,0,1,1994,0,11,400,43,4,14,38,3,2,0
2,1,5,1,1,0,0,11,1996,1,11,400,369,4,4,35,0,2,0
2,1,6,0,1,0,0,8,1994,1,13,400,367,1,15,34,5,2,0
3,1,7,0,2,1,0,1,1996,1,12,500,365,3,11,58,0,3,0
2,1,6,0,1,0,0,3,1994,1,11,400,365,2,8,32,1,2,0
2,1,7,1,2,0,0,3,1995,1,12,400,365,5,14,55,5,4,0
1,1,5,0,1,0,0,9,1994,1,13,400,369,4,3,31,5,1,0
1,1,6,0,1,0,0,7,1996,1,11,400,366,3,5,41,1,1,0
2,1,5,0,1,0,0,5,1996,1,11,400,366,1,4,34,0,4,1
2,1,5,0,1,0,0,8,1994,1,13,400,371,1,5,29,5,4,0
4,1,4,0,1,0,0,4,1995,1,13,400,366,5,6,34,0,8,0
2,1,4,1,2,0,0,3,1994,0,21,400,391,2,12,34,0,10,0
1,1,7,0,1,0,0,3,1994,1,11,400,395,2,2,64,1,1,0
2,1,6,1,1,0,0,8,1996,1,11,400,367,1,13,34,0,2,0
1,1,6,0,2,0,0,12,1994,1,12,400,383,3,2,39,5,1,0
4,1,7,0,1,0,0,1,1994,1,11,400,375,2,15,41,5,4,0
3,1,6,0,1,1,0,11,1996,0,13,500,372,2,10,38,1,3,0
3,1,6,0,1,0,0,1,1995,1,11,400,365,5,14,45,0,3,0
2,1,5,1,1,0,0,6,1996,1,11,400,371,3,10,28,1,2,0
1,1,7,1,1,0,0,5,1996,1,11,400,373,1,12,53,0,1,0
4,0,7,0,3,0,0,9,1995,1,31,400,382,1,11,56,0,20,0
1,1,7,0,1,0,0,1,1996,1,11,400,365,4,6,48,0,5,0
4,0,5,0,1,0,0,6,1994,1,13,400,400,2,16,27,3,4,0
3,1,6,1,1,0,0,12,1995,1,13,400,364,4,7,30,0,9,0
2,1,5,0,2,0,0,7,1994,0,12,400,360,1,14,39,5,2,0
3,1,4,0,1,0,0,7,1995,0,11,400,365,4,11,25,3,0,0
2,1,4,0,1,0,0,9,1994,0,11,400,371,3,7,22,0,2,0
2,1,5,0,1,0,0,3,1995,1,13,400,362,1,5,65,0,0,0
4,1,6,0,2,0,0,3,1995,1,12,400,365,3,6,37,5,8,0
4,1,5,0,2,0,0,2,1995,0,12,400,380,1,9,37,5,4,0
1,1,6,0,2,0,0,4,1994,1,12,400,366,4,3,40,0,1,0
2,1,4,0,1,0,0,3,1996,0,11,400,380,4,14,34,5,2,0
3,1,2,0,2,0,0,8,1996,1,12,400,372,4,5,38,0,3,0
4,1,5,0,2,0,0,9,1994,1,12,400,365,4,1,27,0,4,0
4,1,6,1,1,0,0,6,1994,1,13,400,368,1,3,33,0,4,0
1,1,6,0,2,0,0,4,1996,1,21,400,389,2,13,27,5,5,0
3,1,5,0,2,0,0,7,1996,0,12,400,360,2,3,31,1,3,0
3,1,7,0,1,0,0,6,1996,1,11,400,371,1,8,39,5,3,0
1,1,5,1,1,0,0,11,1995,1,11,400,365,5,1,33,1,0,0
3,1,7,1,1,0,0,11,1995,1,11,400,374,2,1,48,0,3,0
4,1,6,0,2,0,0,5,1996,1,12,400,366,3,5,36,3,4,0
3,1,7,0,1,0,0,9,1996,1,13,400,361,4,9,59,0,0,0
1,0,6,1,1,0,0,2,1995,1,11,400,359,3,11,33,5,2,0
1,1,6,0,1,0,0,3,1996,1,11,400,372,3,11,51,0,2,0
4,1,6,1,1,0,0,10,1995,0,11,400,365,4,14,48,3,0,0
3,1,6,0,2,1,0,5,1994,1,12,500,366,3,9,40,5,6,0
4,0,6,1,1,0,0,3,1996,1,11,400,365,1,10,39,5,4,0
2,1,7,0,1,0,0,1,1994,1,11,400,5,5,2,49,0,4,0
4,1,4,1,2,0,0,2,1995,0,12,400,387,2,3,34,0,8,0
4,1,6,1,1,0,0,6,1994,1,13,400,367,4,4,42,0,4,0
4,1,5,0,2,0,0,2,1994,1,12,400,369,1,7,30,5,8,0
2,1,6,0,2,0,0,2,1994,1,12,400,376,1,12,34,5,10,0
1,1,5,0,2,0,0,5,1994,1,12,400,379,2,1,30,3,1,0
4,0,7,1,1,0,0,6,1995,1,13,400,361,1,9,52,0,4,0
2,0,6,1,2,0,0,4,1994,0,12,400,366,5,4,45,0,2,0
1,1,6,0,1,0,0,4,1996,1,13,400,369,1,1,64,5,2,0
2,1,5,0,1,0,0,6,1996,1,11,400,382,1,8,33,1,4,0
4,1,5,1,1,0,0,4,1994,1,11,400,366,3,16,38,0,20,0
4,1,5,0,1,1,0,3,1994,1,13,500,365,3,15,65,0,20,0
3,1,5,1,1,0,0,5,1996,0,11,400,365,2,13,34,0,3,0
3,1,7,0,1,0,0,7,1996,1,11,400,362,4,8,41,1,3,0
1,1,6,1,1,0,0,10,1996,1,11,400,365,4,15,52,3,1,0
4,1,7,0,2,0,0,3,1994,1,12,400,367,3,8,47,0,8,0
2,1,5,0,1,0,0,10,1995,1,13,400,463,3,15,26,0,4,0
4,1,7,0,2,0,0,5,1995,1,12,400,365,3,11,44,3,8,0
4,1,4,0,2,0,0,5,1996,1,12,400,366,2,5,24,1,4,0
3,1,6,1,1,0,0,5,1994,1,11,400,381,4,4,45,0,3,0
4,1,7,0,1,0,0,7,1995,1,13,400,384,4,2,64,0,4,0
1,1,6,0,1,0,0,12,1995,1,11,400,365,2,7,30,0,2,0
4,1,6,0,1,0,0,1,1994,1,11,400,365,2,2,44,3,12,0
3,1,4,0,1,0,0,1,1994,1,13,400,365,4,7,29,0,3,0
4,1,6,1,1,0,0,5,1994,1,11,400,370,3,6,42,5,4,0
3,1,6,0,1,0,0,4,1994,1,11,400,359,3,10,32,0,6,0
1,1,7,0,1,1,0,8,1996,1,11,700,377,2,4,48,3,2,0
3,1,4,0,2,0,0,11,1995,1,12,400,359,3,9,22,0,3,0
2,1,6,1,1,0,0,3,1994,1,11,400,375,4,15,38,3,2,0
2,1,4,0,1,0,0,11,1995,1,11,400,366,5,1,23,0,0,1
1,1,6,0,2,0,0,2,1994,1,12,400,377,5,7,38,0,2,0
2,1,6,0,2,0,0,4,1994,1,12,400,365,3,11,38,0,10,0
4,1,6,0,1,0,0,7,1996,1,13,400,381,1,12,33,5,4,0
1,1,5,0,1,1,0,1,1994,1,11,500,17,4,15,35,5,1,0
2,1,6,0,3,0,0,9,1995,1,33,400,363,2,11,44,3,10,0
1,1,6,0,2,0,0,11,1994,1,12,400,365,2,2,37,3,2,0
4,1,4,0,2,0,0,9,1994,1,12,400,365,3,16,28,5,4,0
1,1,6,0,1,0,0,1,1994,0,13,400,367,2,9,53,3,1,0
1,1,5,0,1,0,0,5,1995,1,11,400,376,1,9,33,0,1,0
1,1,6,0,1,0,0,1,1996,1,13,400,35,4,2,48,0,1,1
1,1,6,0,2,0,0,9,1994,1,12,400,359,3,4,30,0,1,0
3,1,7,1,1,0,0,9,1995,1,13,400,366,5,8,50,5,3,0
3,1,4,0,2,0,0,1,1996,1,12,400,365,2,3,44,0,3,0
3,0,5,0,1,0,0,3,1994,1,13,400,384,1,10,31,0,3,0
3,1,7,0,1,0,0,6,1996,1,11,400,370,1,4,52,0,3,0
1,1,6,0,3,0,0,8,1994,1,33,400,375,1,16,26,0,5,0
4,1,6,0,2,0,0,8,1994,1,12,400,366,3,3,32,1,4,0
1,1,6,0,2,0,0,1,1995,1,12,400,365,2,4,36,0,2,0
3,1,7,0,1,0,0,9,1996,1,11,400,359,3,7,47,5,3,0
3,1,0,0,1,0,0,1,1995,1,11,400,369,2,2,19,0,15,0
4,1,7,0,1,0,0,4,1994,1,11,400,362,3,9,59,3,4,0
1,1,6,1,1,0,0,1,1995,1,13,400,370,1,11,38,5,2,0
3,1,7,0,1,0,0,12,1995,1,13,400,374,2,6,50,1,3,0
3,0,6,0,1,0,0,11,1995,1,11,400,366,1,15,42,5,6,0
1,1,5,1,2,0,0,11,1995,0,12,400,366,3,4,33,0,1,0
3,1,7,1,1,0,0,6,1994,1,13,400,387,3,5,54,0,3,0
4,1,6,0,1,0,0,6,1994,1,11,400,421,4,15,38,0,8,0
3,0,6,1,1,0,0,6,1994,1,13,400,373,4,14,37,0,3,0
4,1,7,0,2,0,0,5,1995,1,12,400,373,1,9,42,0,12,0
4,1,7,0,1,0,0,10,1995,1,13,400,365,3,14,55,0,0,0
3,0,4,1,1,0,0,6,1996,1,11,400,372,1,13,32,3,3,0
3,0,5,1,1,0,0,2,1995,1,13,400,366,1,10,34,3,6,0
3,1,7,1,1,0,0,7,1996,1,13,400,366,5,16,54,3,15,0
3,1,1,0,2,0,0,11,1994,1,21,400,373,1,11,16,1,15,0
1,1,5,0,1,0,0,3,1995,1,11,400,373,4,12,34,1,1,0
2,1,4,0,2,0,0,2,1995,1,12,400,365,5,1,23,5,2,1
4,1,5,0,1,0,0,2,1996,1,13,400,361,1,6,35,0,4,0
3,1,4,0,1,0,0,10,1996,0,11,400,401,4,11,25,1,6,0
1,1,6,1,1,0,0,7,1994,1,13,400,378,4,16,54,5,1,0
1,0,5,0,1,0,0,3,1995,1,13,400,359,1,16,26,3,2,0
1,1,4,0,2,0,0,12,1995,1,12,400,371,2,11,34,0,1,0
1,1,5,1,1,0,0,9,1995,1,11,400,367,3,11,28,3,1,0
2,1,7,0,2,0,0,6,1994,0,12,400,370,3,4,43,1,2,0
1,0,6,1,1,0,0,2,1995,1,13,400,368,3,1,39,5,1,0
4,1,6,0,2,0,0,2,1994,1,12,400,365,4,14,39,0,8,0
4,1,6,1,1,0,0,5,1995,1,13,400,374,3,10,27,0,0,0
3,1,6,0,1,0,0,11,1995,1,11,400,365,4,9,39,0,3,0
2,1,6,0,1,0,0,11,1995,0,11,400,366,3,7,36,0,4,0
3,1,7,0,1,0,0,4,1995,1,13,400,363,3,10,60,0,9,0
3,1,5,1,1,0,0,6,1996,1,13,400,362,1,3,33,5,3,0
3,1,4,0,2,0,0,11,1994,0,12,400,379,2,16,35,1,3,0
4,1,6,0,3,0,0,3,1995,1,33,400,366,3,10,39,0,20,0
4,1,6,0,1,0,0,7,1995,0,11,400,365,5,5,38,5,8,0
3,1,0,0,1,0,0,4,1994,1,13,400,371,1,2,19,0,15,0
4,1,6,0,2,0,0,3,1996,1,12,400,368,1,9,44,5,4,0
1,1,5,0,2,0,0,9,1996,1,12,400,361,4,7,28,1,1,0
4,1,7,0,2,0,0,2,1995,1,12,400,369,1,4,78,0,4,0
1,0,5,0,1,0,0,7,1996,1,11,400,365,5,15,39,0,2,0
4,1,4,0,1,0,0,10,1995,0,11,400,362,4,16,55,1,4,0
3,1,5,0,2,0,0,3,1996,0,12,400,433,3,5,27,0,3,0
4,0,4,1,3,0,0,6,1996,1,33,400,478,4,8,59,1,20,0
3,0,6,0,2,0,0,3,1995,1,12,400,368,1,15,32,0,6,0
4,1,6,1,1,0,0,10,1995,1,13,400,370,2,8,33,3,4,0
2,1,5,0,1,0,0,1,1995,1,11,400,366,4,3,23,0,2,0
4,1,5,1,1,0,0,2,1996,1,11,400,366,2,4,32,1,4,0
1,1,6,0,2,0,0,5,1996,1,12,400,359,2,4,38,0,1,1
1,1,5,0,2,0,0,4,1994,1,12,400,366,4,15,30,1,2,0
3,1,6,0,1,0,0,4,1996,1,11,400,365,5,13,48,3,3,0
2,1,6,0,1,0,0,6,1996,1,13,400,363,2,7,42,1,10,0
2,1,6,0,2,0,0,7,1995,1,12,400,359,5,6,65,3,2,0
2,0,6,0,1,0,0,8,1994,1,11,400,366,5,14,36,0,4,0
4,1,6,0,1,0,0,4,1994,1,11,400,366,2,4,35,0,20,0
3,0,7,0,2,0,0,9,1996,1,12,400,360,4,11,53,3,6,0
3,1,2,0,1,0,0,12,1995,1,13,400,368,5,2,25,0,0,0
2,1,7,0,1,0,0,8,1996,1,11,400,366,3,2,64,0,2,0
3,1,5,1,2,0,0,12,1996,1,12,400,366,4,8,29,0,3,0
1,1,3,0,2,0,0,8,1996,0,12,400,371,3,12,39,5,2,1
3,1,7,0,1,0,0,3,1995,1,11,400,361,2,13,57,0,3,0
4,1,7,1,1,0,0,10,1995,1,11,400,371,2,4,61,5,4,0
1,1,6,0,1,0,0,11,1995,0,13,400,651,2,14,32,0,0,1
2,1,6,1,2,0,0,2,1994,1,12,400,393,1,12,29,0,2,0
1,1,5,0,2,0,0,12,1994,1,12,400,365,3,2,26,5,2,0
4,1,5,0,1,0,0,9,1995,1,11,400,373,4,13,28,5,0,0
1,1,5,0,1,0,0,5,1995,1,13,400,366,5,12,27,1,1,1
2,0,5,0,1,0,0,4,1994,1,11,400,364,5,10,33,0,2,0
4,1,5,0,1,0,0,11,1994,1,13,400,360,4,12,32,3,20,0
1,1,5,0,2,0,0,6,1994,1,12,400,364,5,13,32,0,1,0
4,1,6,0,3,0,0,11,1994,1,33,400,361,1,2,43,5,20,0
1,1,6,1,1,0,0,2,1996,1,11,400,365,1,14,27,5,1,0
1,1,7,0,1,0,0,6,1996,1,11,400,383,4,10,55,3,1,0
2,1,4,0,1,0,0,9,1996,1,11,400,365,1,1,44,0,4,0
3,1,5,0,2,0,0,7,1995,1,12,400,365,2,16,34,3,3,0
1,1,7,0,1,0,0,8,1996,1,13,400,368,1,3,53,3,3,0
1,1,6,0,1,0,0,5,1996,1,11,400,367,1,11,34,1,2,0
3,1,5,0,1,0,0,1,1995,1,13,400,3,5,9,51,5,3,0
2,1,6,1,1,0,0,9,1995,1,13,400,367,3,12,43,5,4,0
4,0,5,0,1,0,0,10,1994,1,11,400,381,3,8,32,0,4,0
2,1,5,0,1,0,0,4,1996,1,13,400,374,5,7,44,5,2,0
4,1,7,0,2,0,0,3,1995,1,12,400,128,2,6,50,5,8,0
4,1,7,1,1,0,0,2,1996,1,11,400,371,2,7,52,0,8,0
3,1,5,0,1,0,0,6,1994,1,11,400,360,4,16,27,5,3,0
1,1,5,0,1,0,0,11,1995,1,11,400,377,5,13,33,0,1,0
1,1,7,0,2,0,0,8,1994,1,12,400,365,2,15,56,5,1,0
3,1,6,0,2,0,0,4,1995,1,12,400,373,3,8,33,5,6,0
4,1,5,0,1,0,0,3,1994,1,11,400,367,3,9,55,5,8,0
1,1,7,0,1,0,0,11,1996,1,11,400,367,4,15,62,1,1,0
3,1,7,0,2,0,0,9,1996,1,12,400,374,1,14,48,1,15,0
4,1,5,0,2,0,0,7,1996,1,12,400,359,2,14,22,1,4,0
3,1,6,1,2,0,0,6,1996,1,12,400,359,3,10,30,5,9,0
1,1,7,0,1,0,0,5,1996,1,11,400,367,3,15,48,1,1,0
3,1,7,0,1,0,0,3,1996,1,11,400,403,4,5,79,0,3,0
2,1,4,0,1,0,0,2,1995,1,11,400,360,3,2,34,0,2,0
3,1,6,0,2,0,0,10,1995,1,12,400,365,2,6,43,3,6,0
1,1,6,0,2,0,0,11,1996,1,12,400,365,1,16,69,3,2,0
3,1,5,0,2,0,0,11,1995,1,12,400,365,5,10,27,3,6,0
1,1,6,0,1,0,0,11,1995,1,11,400,370,5,11,59,0,1,0
4,1,3,1,1,0,0,2,1995,0,13,400,45,4,4,45,0,0,0
3,1,6,1,1,0,0,4,1994,1,13,400,362,4,9,39,1,0,0
3,0,4,1,1,0,0,8,1996,1,11,400,367,2,15,24,0,3,0
3,1,5,1,1,0,0,12,1996,1,13,400,362,1,4,32,0,3,0
1,1,6,0,2,0,0,11,1995,1,12,400,367,4,3,30,0,2,0
2,0,6,0,1,0,0,9,1996,1,13,400,370,5,3,42,5,0,0
3,1,6,0,2,0,0,12,1995,1,12,400,360,3,4,27,1,3,0
3,0,7,0,1,0,0,11,1994,0,11,400,366,1,2,36,3,3,0
2,1,0,0,1,0,0,4,1996,1,13,400,402,3,16,19,0,10,0
3,1,3,1,1,0,0,11,1995,1,13,400,369,3,6,28,0,0,0
1,1,5,0,1,0,0,8,1996,1,11,400,367,3,10,27,1,1,0
4,1,6,0,2,0,0,8,1994,1,12,400,373,1,15,36,5,4,0
4,0,6,1,1,0,0,2,1995,0,13,400,364,5,9,52,0,4,0
4,1,7,0,1,0,0,1,1996,1,11,400,366,3,15,42,3,4,0
1,1,6,0,1,0,0,7,1995,1,11,400,387,4,12,36,0,3,0
4,0,7,0,1,0,0,10,1996,1,11,400,384,3,16,48,1,4,0
4,1,7,0,1,0,0,5,1994,1,13,400,360,5,8,46,3,4,0
2,0,6,0,2,0,0,5,1995,1,12,400,360,1,5,38,5,4,0
4,1,6,0,1,0,0,12,1995,1,11,400,365,2,14,35,0,4,1
1,0,7,1,2,1,0,4,1996,1,12,700,371,4,12,36,5,1,0
1,1,7,0,2,0,0,5,1994,1,12,400,385,2,3,40,5,1,0
2,1,7,0,2,0,0,10,1995,1,12,400,427,3,8,38,5,4,0
3,1,7,0,1,0,0,2,1995,1,13,400,367,2,15,62,0,6,0
2,1,7,0,1,0,0,10,1995,1,11,400,365,3,14,57,5,4,1
1,1,7,0,1,0,0,1,1994,1,13,400,365,2,6,63,0,2,0
2,1,4,1,1,0,0,6,1994,1,13,400,371,1,5,21,0,2,0
2,1,6,1,2,0,0,5,1994,1,21,400,374,4,4,49,5,10,0
4,1,6,0,1,1,0,12,1996,1,11,700,364,2,12,27,5,4,0
4,1,0,0,2,0,0,7,1995,1,12,400,363,2,8,19,0,20,0
2,1,6,0,1,0,0,4,1995,1,13,400,371,2,11,54,0,0,0
4,1,6,1,1,0,0,9,1995,1,13,400,389,5,10,56,1,0,0
1,1,5,1,1,0,0,7,1994,1,13,400,370,2,7,30,0,2,0
4,1,6,0,2,0,0,6,1994,1,12,400,365,3,12,31,1,0,0
2,0,5,0,3,0,0,11,1995,1,33,400,372,2,2,29,0,10,0
2,1,6,0,1,0,0,4,1996,1,11,400,366,2,9,51,0,4,0
4,1,7,0,1,0,0,5,1994,1,11,400,365,1,13,46,0,12,0
2,1,6,0,2,0,0,5,1994,1,12,400,365,1,1,42,1,6,0
3,1,7,0,2,0,0,7,1994,1,12,400,365,4,14,51,1,15,0
2,1,7,0,1,0,0,1,1996,1,13,400,359,2,15,51,3,4,0
3,1,1,1,2,0,0,12,1995,0,12,400,548,2,7,34,5,15,0
4,0,6,0,1,0,0,9,1994,1,11,400,398,3,9,35,0,0,0
2,1,7,0,1,0,0,3,1994,1,13,400,366,4,6,55,0,4,1
4,1,5,0,2,0,0,9,1994,1,12,400,360,4,4,34,0,4,0
2,1,6,0,2,0,0,2,1994,0,12,400,365,1,3,41,5,2,0
3,1,5,0,2,0,0,6,1995,1,12,400,362,4,6,27,0,6,0
4,1,7,0,2,0,0,8,1995,1,12,400,359,4,9,70,0,8,0
1,1,6,0,1,0,0,1,1994,1,13,400,368,4,10,36,0,1,0
4,1,6,0,1,0,0,10,1994,1,13,400,366,2,9,39,5,4,0
3,1,7,0,1,0,0,4,1994,1,11,400,365,5,2,63,0,6,0
2,1,5,1,1,0,0,12,1995,1,11,400,373,3,12,39,1,2,0
1,1,7,0,2,1,0,12,1995,1,12,500,367,1,9,49,5,1,0
3,1,6,0,1,0,0,8,1995,1,11,400,367,4,11,26,0,3,0
3,1,6,0,1,0,0,5,1994,0,11,400,373,2,6,36,5,3,0
1,1,6,0,3,0,0,11,1996,1,33,400,368,1,13,45,5,5,0
1,1,7,1,1,0,0,2,1994,1,11,400,377,4,13,54,5,2,0
2,1,6,0,2,0,0,10,1994,1,12,400,368,2,2,38,5,2,0
1,1,5,0,2,0,0,8,1996,1,12,400,370,3,5,33,0,1,0
1,1,7,1,1,0,0,11,1996,1,13,400,367,1,9,58,0,1,0
4,1,5,1,1,0,0,8,1994,1,11,400,373,3,9,26,0,4,0
1,1,7,0,1,0,0,4,1996,1,13,400,361,2,3,54,1,1,0
2,1,6,0,1,0,0,2,1995,1,11,400,366,2,10,41,0,0,0
1,1,6,1,1,0,0,6,1994,1,11,400,371,2,6,54,0,1,0
3,1,4,1,1,0,0,11,1995,1,11,400,378,4,1,23,0,15,0
4,1,6,0,1,0,0,8,1994,1,13,400,368,4,7,41,1,8,0
3,1,6,0,1,0,0,7,1995,1,11,400,372,1,1,45,0,6,0
4,0,7,0,2,0,0,5,1995,1,12,400,370,3,12,40,5,8,0
1,1,7,1,1,0,0,1,1994,0,11,400,15,3,4,54,0,1,0
3,1,4,0,1,0,0,11,1995,1,13,400,383,2,9,27,0,0,0
4,1,4,0,2,0,0,8,1995,1,12,400,366,3,2,49,0,4,0
2,0,6,1,1,0,0,9,1994,1,13,400,370,3,1,27,1,2,0
2,1,6,0,1,0,0,4,1996,1,11,400,374,4,3,42,1,4,0
3,1,6,0,1,0,0,4,1995,1,13,400,365,1,1,34,0,6,0
2,1,2,0,1,0,0,6,1995,1,11,400,365,3,3,28,0,2,0
4,1,0,0,1,0,0,3,1994,1,13,400,370,1,15,19,0,20,0
1,1,3,0,2,0,0,11,1995,1,12,400,365,2,10,26,0,2,0
3,0,4,0,1,0,0,12,1995,0,11,400,367,2,5,33,0,3,0
2,1,6,0,2,0,0,1,1994,1,12,400,366,1,8,40,0,4,0
1,1,4,0,1,0,0,1,1995,1,11,400,374,2,3,50,1,1,0
4,1,6,0,2,0,0,3,1995,1,12,400,375,3,14,42,5,8,0
3,1,4,0,2,0,0,11,1994,1,12,400,366,4,13,37,5,6,0
2,1,6,0,1,0,0,7,1995,1,11,400,361,2,14,45,0,4,0
3,1,5,0,2,0,0,8,1996,0,12,400,372,4,4,39,3,3,0
3,1,6,0,1,1,0,7,1994,1,13,700,360,1,4,27,3,3,0
4,1,7,0,1,0,0,4,1995,1,11,400,366,1,12,75,0,4,0
3,1,6,0,1,0,0,2,1995,1,11,400,373,1,1,30,1,3,0
2,1,5,1,2,0,0,11,1994,1,12,400,370,2,13,27,3,2,0
3,1,6,0,2,0,0,9,1994,0,12,400,366,5,5,48,5,3,0
3,1,7,1,1,0,0,12,1995,1,13,400,373,1,5,54,5,0,0
3,1,6,0,1,0,0,9,1994,1,11,400,399,2,16,38,0,6,0
2,1,6,0,1,0,0,7,1994,1,13,400,364,4,4,45,0,2,0
2,1,6,0,2,0,0,3,1995,0,12,400,361,2,4,40,5,2,0
1,1,6,0,2,0,0,6,1996,1,12,400,365,2,2,38,5,1,1
2,1,6,0,2,0,0,7,1994,1,12,400,372,3,6,39,0,0,0
4,1,5,1,1,0,0,6,1994,1,13,400,363,4,7,29,0,0,0
1,1,0,0,1,0,0,1,1994,1,13,400,376,2,11,19,0,5,0
4,1,3,0,1,0,0,1,1994,1,11,400,372,2,13,31,0,4,0
4,1,5,0,1,0,0,4,1995,1,13,400,391,4,6,28,1,4,0
1,1,6,0,2,1,0,6,1995,1,12,700,377,2,13,57,0,1,1
4,1,5,0,1,0,0,6,1994,1,11,400,363,2,4,31,1,4,0
2,1,6,1,1,0,0,9,1994,1,13,400,371,1,6,39,0,4,0
2,1,0,0,2,0,0,1,1994,1,12,400,365,5,15,19,0,10,0
4,0,3,0,2,0,0,3,1994,1,21,400,367,2,3,20,0,20,0
